source,target,weight
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.163,66
192.168.0.18,192.168.0.1,74
192.168.0.1,192.168.0.18,74
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.163,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.18,192.168.0.1,66
192.168.0.7,192.168.0.1,74
192.168.0.1,192.168.0.7,74
192.168.0.7,192.168.0.1,66
192.168.0.7,192.168.0.1,66
192.168.0.1,192.168.0.7,66
192.168.0.1,192.168.0.7,66
192.168.0.7,192.168.0.1,74
192.168.0.1,192.168.0.7,74
192.168.0.7,192.168.0.1,66
192.168.0.7,192.168.0.1,66
192.168.0.7,192.168.0.1,66
192.168.0.1,192.168.0.7,66
192.168.0.10,192.168.0.1,66
192.168.0.1,192.168.0.10,66
192.168.0.7,192.168.0.1,66
192.168.0.35,192.168.0.1,74
192.168.0.1,192.168.0.35,74
192.168.0.1,192.168.0.8,66
192.168.0.8,192.168.0.1,66
192.168.0.1,192.168.0.8,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.11,192.168.0.1,54
192.168.0.1,192.168.0.11,54
192.168.0.11,192.168.0.1,58
192.168.0.1,192.168.0.11,58
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.1,192.168.0.11,54
192.168.0.1,192.168.0.11,54
192.168.0.11,192.168.0.1,54
192.168.0.11,192.168.0.1,54
192.168.0.18,192.168.0.1,66
192.168.0.1,192.168.0.18,66
192.168.0.1,192.168.0.18,66
192.168.0.1,192.168.0.18,66
192.168.0.35,192.168.0.1,74
192.168.0.1,192.168.0.35,74
192.168.0.18,192.168.0.1,66
192.168.0.18,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.35,74
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.164,192.168.0.1,66
192.168.0.1,192.168.0.164,66
192.168.0.164,192.168.0.1,66
